	g_Acetanaerobacterium	g_Acetitomaculum	g_Acidaminococcus	g_Actinomyces	g_Adlercreutzia	g_Aestuariispira	g_Akkermansia	g_Alistipes	g_Allisonella	g_Allobaculum	g_Alloprevotella	g_Anaerofilum	g_Anaerofustis	g_Anaerorhabdus	g_Anaerosporobacter	g_Anaerostipes	g_Anaerotruncus	g_Arcanobacterium	g_Bacteroides	g_Barnesiella	g_Bifidobacterium	g_Bilophila	g_Blautia	g_Butyricicoccus	g_Butyricimonas	g_Butyrivibrio	g_Campylobacter	g_Catabacter	g_Catenibacterium	g_Cerasicoccus	g_Christensenella	g_Citrobacter	g_Cloacibacillus	g_Clostridium_III	g_Clostridium_IV	g_Clostridium_sensu_stricto	g_Clostridium_XlVa	g_Clostridium_XlVb	g_Clostridium_XVIII	g_Collinsella	g_Comamonas	g_Coprobacillus	g_Coprobacter	g_Coprococcus	g_Corynebacterium	g_Defluviitalea	g_Desulfomicrobium	g_Desulfovibrio	g_Dialister	g_Dorea	g_Eggerthella	g_Eggerthia	g_Eisenbergiella	g_Elusimicrobium	g_Enterobacter	g_Enterococcus	g_Enterorhabdus	g_Escherichia.Shigella	g_Ethanoligenens	g_Eubacterium	g_Ezakiella	g_Faecalibacterium	g_Faecalicoccus	g_Faecalitalea	g_Flavonifractor	g_Frondihabitans	g_Fusicatenibacter	g_Fusobacterium	g_Gemella	g_Gemmiger	g_Gordonibacter	g_Gracilibacter	g_Guggenheimella	g_Haemophilus	g_Hafnia	g_Hespellia	g_Holdemanella	g_Holdemania	g_Howardella	g_Hungatella	g_Hydrogenoanaerobacterium	g_Intestinibacter	g_Intestinimonas	g_Lactobacillus	g_Lactococcus	g_Lactonifactor	g_Lautropia	g_Leuconostoc	g_Macellibacteroides	g_Mannheimia	g_Methanobrevibacter	g_Methanomassiliicoccus	g_Methanosphaera	g_Mitsuokella	g_Mogibacterium	g_Murdochiella	g_Neisseria	g_Odoribacter	g_Oligosphaera	g_Olsenella	g_Oscillibacter	g_Oxalobacter	g_Papillibacter	g_Parabacteroides	g_Paraprevotella	g_Parasutterella	g_Parvibacter	g_Parvimonas	g_Pelospora	g_Peptococcus	g_Peptoniphilus	g_Phascolarctobacterium	g_Porphyromonas	g_Prevotella	g_Proteus	g_Pseudobutyrivibrio	g_Pseudoflavonifractor	g_Pseudomonas	g_Raoultella	g_Rikenella	g_Romboutsia	g_Roseburia	g_Rothia	g_Ruminococcus	g_Ruminococcus2	g_Senegalimassilia	g_Slackia	g_Solobacterium	g_Sporobacter	g_Staphylococcus	g_Streptococcus	g_Subdoligranulum	g_Succinatimonas	g_Succiniclasticum	g_Sutterella	g_Terrisporobacter	g_Turicibacter	g_Ureaplasma	g_Vampirovibrio	g_Varibaculum	g_Veillonella	g_Victivallis	g_Weissella	g_Yersinia	uc_c_Alphaproteobacteria	uc_c_Clostridia	uc_c_Deltaproteobacteria	uc_c_Gammaproteobacteria	uc_c_Opitutae	uc_f_Clostridiales_Incertae_Sedis_XIII	uc_f_Coriobacteriaceae	uc_f_Cryomorphaceae	uc_f_Desulfovibrionaceae	uc_f_Enterobacteriaceae	uc_f_Erysipelotrichaceae	uc_f_Lachnospiraceae	uc_f_Peptostreptococcaceae	uc_f_Porphyromonadaceae	uc_f_Prevotellaceae	uc_f_Rhodospirillaceae	uc_f_Rikenellaceae	uc_f_Ruminococcaceae	uc_f_Streptophyta	uc_f_Sutterellaceae	uc_f_Synergistaceae	uc_f_Veillonellaceae	uc_k_Bacteria	uc_o_Bacillales	uc_o_Bacteroidales	uc_o_Burkholderiales	uc_o_Clostridiales	uc_o_Desulfovibrionales	uc_o_Lactobacillales	uc_o_Rhodospirillales	uc_p_Bacteroidetes	uc_p_Firmicutes	uc_p_Lentisphaerae	uc_p_Proteobacteria
11.39	0	138916256.2	0	0	0	324137931	2639408867	1666995074	46305418.72	0	0	0	0	0	0	8103448276	277832512.3	0	2593103448	1250246305	8334975369	46305418.72	4491625616	787192118.2	463054187.2	0	0	0	324137931	509359605.9	0	0	0	0	7547783251	138916256.2	1296551724	0	833497536.9	8566502463	0	0	92610837.44	3287684729	0	138916256.2	0	1342857143	1991133005	1620689655	0	0	0	0	0	0	0	0	0	0	0	21393103448	0	0	0	0	416748768.5	0	0	2454187192	0	0	0	46305418.72	0	9677832512	0	0	277832512.3	0	972413793.1	46305418.72	1342857143	0	0	0	0	0	0	0	324137931	0	0	0	46305418.72	0	0	185221674.9	138916256.2	740886699.5	5186206897	138916256.2	138916256.2	833497536.9	0	0	0	0	0	46305418.72	0	0	0	555665024.6	0	0	0	0	0	0	46305418.72	9214778325	0	6019704433	5278817734	1898522167	1389162562	0	2639408867	0	46305418.72	0	0	0	1203940887	0	0	0	0	0	0	185221674.9	0	0	0	370443349.8	0	0	0	185221674.9	601970443.3	0	0	0	0	16299507389	0	370443349.8	0	740886699.5	1157635468	28477832512	0	0	0	0	6112315271	0	0	555665024.6	8566502463	0	324137931	2361576355	0	8936945813	0	0
11.4	0	324145308.5	0	0	46306472.65	46306472.65	1759645961	370451781.2	46306472.65	0	0	0	0	0	0	5140018464	138919417.9	0	555677671.8	601984144.4	2963614249	0	2917307777	787210035	138919417.9	0	0	0	231532363.2	138919417.9	0	0	0	0	3102533667	46306472.65	787210035	0	787210035	3287759558	0	0	0	2917307777	0	92612945.3	0	787210035	787210035	1111355344	0	0	0	0	0	0	0	0	0	0	0	8474084495	0	0	46306472.65	0	324145308.5	0	0	1157661816	0	0	0	0	0	3102533667	0	0	231532363.2	0	324145308.5	185225890.6	92612945.3	0	0	0	0	0	0	0	277838835.9	0	0	0	0	0	0	0	0	185225890.6	1620726543	92612945.3	0	185225890.6	0	0	0	0	0	0	0	0	0	92612945.3	0	0	0	0	0	0	0	5001099046	0	2037484797	3380372503	972435925.6	416758253.8	0	1157661816	0	0	0	0	0	324145308.5	0	0	0	0	0	0	138919417.9	0	0	0	185225890.6	0	0	0	138919417.9	324145308.5	0	0	0	0	9400213948	0	46306472.65	0	277838835.9	555677671.8	10511569291	0	0	0	0	1944871851	0	0	92612945.3	4306501956	0	277838835.9	324145308.5	0	3472985449	0	0
11.41	0	370428504.2	0	0	0	46303563.02	2222571025	370428504.2	0	0	0	0	0	0	0	2778213781	46303563.02	0	601946319.3	231517815.1	740857008.3	92607126.04	3704285042	972374823.4	277821378.1	0	0	0	138910689.1	46303563.02	0	0	0	0	1898446084	0	694553445.3	0	138910689.1	555642756.2	0	0	0	2778213781	0	46303563.02	0	277821378.1	463035630.2	1250196202	0	0	0	0	0	0	0	0	0	0	0	6991838016	0	0	0	0	92607126.04	0	0	740857008.3	0	0	0	46303563.02	0	5417516873	0	0	138910689.1	0	231517815.1	138910689.1	324124941.1	0	0	0	0	0	0	0	694553445.3	0	0	0	46303563.02	0	0	0	46303563.02	92607126.04	972374823.4	0	92607126.04	185214252.1	0	46303563.02	0	0	0	0	0	0	0	601946319.3	0	0	0	0	0	0	92607126.04	6667713075	0	1528017580	2963428033	370428504.2	324124941.1	0	787160571.3	0	0	0	0	0	324124941.1	92607126.04	0	0	0	0	0	185214252.1	0	0	0	92607126.04	0	0	0	92607126.04	416732067.2	0	0	0	0	10001569612	0	46303563.02	0	92607126.04	138910689.1	8288337781	0	0	0	0	1064981949	0	0	463035630.2	3380160100	0	46303563.02	694553445.3	0	1157589075	0	0
13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
13.1	0	0	0	0	463141773.2	0	0	6020843052	0	0	0	0	0	0	0	2315708866	0	0	11022774203	463141773.2	4492475200	138942532	4446161023	555770127.9	185256709.3	0	0	0	0	0	0	0	0	0	9911233947	46314177.32	1528367852	92628354.64	277885063.9	1806252916	0	0	46314177.32	416827595.9	0	0	0	0	231570886.6	879969369.1	92628354.64	0	0	0	0	0	0	0	0	0	0	26769594492	46314177.32	0	92628354.64	0	3334620767	0	0	1482053674	0	0	0	92628354.64	0	92628354.64	0	0	0	0	0	463141773.2	92628354.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138942532	0	0	509455950.5	0	0	463141773.2	0	92628354.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20563494731	0	2964107349	6437670648	0	0	0	231570886.6	0	92628354.64	0	0	0	2639908107	92628354.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1806252916	0	0	0	0	10281747365	0	0	0	0	0	1898881270	0	0	0	0	46314177.32	0	0	0	324199241.3	0	0	0	0	0	0	0
13.2	0	0	0	0	324172110	0	185241205.7	5974028884	0	0	0	0	0	0	0	2547066579	0	0	8706336668	740964822.8	3751134416	138930904.3	3843755019	370482411.4	231551507.1	0	0	0	0	0	0	0	0	0	11531265056	46310301.43	1713481153	92620602.86	231551507.1	1250378139	0	0	138930904.3	555723617.1	0	0	0	0	231551507.1	833585425.7	0	0	0	0	0	0	0	0	0	0	0	24637080360	0	0	92620602.86	0	3010169593	0	0	1111447234	0	0	0	0	0	185241205.7	0	46310301.43	0	0	0	92620602.86	277861808.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92620602.86	0	0	509413315.7	0	0	463103014.3	0	138930904.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92620602.86	18848292681	0	879895727.1	4955202253	0	0	0	231551507.1	0	46310301.43	0	0	0	2130273866	92620602.86	0	0	46310301.43	0	0	138930904.3	0	0	0	0	0	0	0	0	185241205.7	0	0	0	0	11948057768	0	0	0	0	0	2778618086	0	0	0	46310301.43	0	0	0	0	1018826631	0	0	0	0	0	0	0
13.3	0	0	0	0	231594564.8	0	0	3473918471	0	0	0	0	0	0	0	6299372162	0	0	7086793682	416870216.6	2454902387	92637825.91	2964410429	277913477.7	185275651.8	0	0	0	0	0	0	0	0	0	17091678880	46318912.95	1389567389	92637825.91	185275651.8	416870216.6	0	0	46318912.95	416870216.6	0	0	0	0	416870216.6	694783694.3	0	0	0	0	0	0	0	0	0	0	0	27837666685	0	0	0	0	1482205214	0	0	2686496951	0	0	0	0	0	138956738.9	0	46318912.95	92637825.91	0	0	0	46318912.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92637825.91	0	0	416870216.6	0	0	185275651.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10745987805	0	602145868.4	2686496951	0	0	0	0	0	0	0	0	0	2593859125	0	0	0	46318912.95	0	0	277913477.7	0	0	0	0	0	0	0	0	416870216.6	0	0	0	0	13710398234	0	0	0	0	0	1482205214	0	0	0	0	0	0	0	0	1435886302	0	0	0	0	0	0	0
13.4	0	0	0	0	1528340081	0	46313335.79	5464973623	0	0	0	0	0	0	0	8058520427	0	0	8058520427	787326708.4	3056680162	46313335.79	3936633542	555760029.4	277880014.7	0	0	0	0	0	0	0	0	0	7780640412	138940007.4	1991473439	324193350.5	231566678.9	1574653417	0	0	0	555760029.4	0	0	0	0	416820022.1	972580051.5	0	0	0	0	0	0	0	0	0	0	0	21813581156	0	0	185253343.1	0	2037786775	0	0	2130413446	0	0	0	0	0	185253343.1	0	0	46313335.79	0	0	0	277880014.7	0	46313335.79	0	0	0	0	0	0	0	0	0	0	0	0	185253343.1	0	0	231566678.9	0	0	324193350.5	0	138940007.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92626671.57	14912894123	0	416820022.1	7178567047	0	0	0	46313335.79	0	0	0	0	0	3010366826	0	185253343.1	0	231566678.9	0	0	92626671.57	0	0	0	0	0	0	0	0	555760029.4	0	0	0	0	12180407312	0	0	0	0	0	1157833395	0	0	0	46313335.79	0	0	0	0	879953380	0	0	0	0	0	0	0
13.5	0	0	0	0	277909738.7	0	46318289.79	5650831354	0	0	0	0	0	0	0	5095011876	0	0	12181710214	463182897.9	4122327791	138954869.4	1667458432	509501187.6	231591448.9	0	0	0	0	0	0	0	0	0	4261282660	0	1204275534	185273159.1	138954869.4	463182897.9	0	0	0	277909738.7	0	0	0	0	324228028.5	1157957245	0	0	0	0	0	0	0	0	0	0	0	13385985748	0	0	46318289.79	0	833729216.2	0	0	1806413302	0	0	0	0	0	277909738.7	0	0	46318289.79	0	0	0	185273159.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92636579.57	0	0	185273159.1	0	0	138954869.4	0	92636579.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6438242280	0	231591448.9	3103325416	0	0	0	0	0	46318289.79	0	0	0	2964370546	0	46318289.79	0	46318289.79	0	0	92636579.57	0	0	0	0	0	0	0	0	185273159.1	0	0	0	0	7874109264	0	0	0	0	0	1019002375	0	0	0	0	0	0	0	0	463182897.9	0	0	0	0	0	0	0
13.6	0	0	0	0	601989133.7	0	0	8890916436	0	0	0	0	0	0	46306856.44	17272457451	0	0	19773027699	1389205693	14447739209	463068564.4	7038642179	3102559381	231534282.2	0	0	0	0	0	0	0	0	0	16948309456	46306856.44	3334093664	787216559.4	879830272.3	2130115396	0	0	46306856.44	1250285124	0	0	0	0	787216559.4	1944887970	0	0	0	0	0	0	0	0	0	0	0	46306856438	0	0	138920569.3	0	3519321089	0	0	3056252525	0	0	0	0	0	324147995.1	0	0	185227425.8	0	0	46306856.44	601989133.7	0	0	0	0	0	0	0	0	0	0	0	92613712.88	0	0	277841138.6	0	0	879830272.3	0	0	1018750842	0	92613712.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185227425.8	42324466784	0	1111364555	15188648912	0	0	0	277841138.6	0	92613712.88	0	0	0	5140061065	0	46306856.44	0	370454851.5	0	0	185227425.8	0	0	0	0	0	0	0	0	231534282.2	0	0	0	0	24403713343	0	0	0	0	0	3102559381	0	0	0	0	92613712.88	0	0	0	787216559.4	0	0	0	0	0	0	0
13.7	0	0	0	0	370430020.9	0	0	2037365115	0	0	0	0	0	0	46303752.62	3982122725	0	0	4537767756	370430020.9	3056047673	138911257.9	2731921404	1528023836	0	0	0	0	0	0	0	0	0	0	5186020293	0	1018682558	46303752.62	370430020.9	1528023836	0	0	0	463037526.2	0	0	0	0	277822515.7	555645031.4	0	0	0	0	0	0	0	0	0	0	0	14354163311	0	0	46303752.62	0	1342808826	0	0	926075052.3	0	0	0	0	0	0	0	0	46303752.62	0	0	0	185215010.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92607505.23	0	0	138911257.9	0	0	138911257.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92607505.23	20558866162	0	277822515.7	5278627798	0	0	0	92607505.23	0	0	92607505.23	0	0	926075052.3	0	46303752.62	0	231518763.1	0	0	0	0	0	0	0	0	0	0	0	416733773.6	0	0	0	46303752.62	7362296666	0	0	0	0	0	879771299.7	0	0	0	0	0	0	0	0	324126268.3	0	0	0	0	0	0	0
13.8	0	0	0	0	740908064.2	0	0	15512762593	0	0	0	0	0	0	0	11437768240	92613508.02	0	34128077705	1944883668	7409080642	92613508.02	9122430540	694601310.1	509374294.1	0	0	0	0	0	0	0	0	0	25237180935	0	2871018749	231533770	509374294.1	2639484979	0	0	185227016	972441834.2	0	0	0	0	370454032.1	1898576914	92613508.02	0	0	0	0	0	0	0	0	0	0	45751072961	0	0	92613508.02	0	2222724192	0	0	3519313305	185227016	0	0	46306754.01	0	324147278.1	0	0	92613508.02	0	0	0	231533770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509374294.1	0	0	1203975604	0	0	1805963406	0	185227016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138920262	22968149989	0	1203975604	8798283262	0	0	0	370454032.1	0	0	0	0	0	6482945561	0	0	0	6760786085	0	0	926135080.2	0	0	0	0	0	0	0	0	1111362096	0	0	0	0	17457646262	0	0	0	0	0	3611926813	0	0	0	46306754.01	46306754.01	0	0	0	3565620059	0	0	0	0	0	0	0
13.9	0	0	0	0	231593215.1	0	0	8198399813	0	0	0	0	0	0	0	2501206723	0	0	15007240335	1296922004	2084338935	231593215.1	1667471148	416867787.1	92637286.02	0	0	0	0	0	0	0	0	0	6901477808	0	1204284718	324230501.1	92637286.02	138955929	0	0	0	185274572	0	0	0	0	324230501.1	231593215.1	0	0	0	0	0	0	0	0	0	0	0	8522630314	0	0	46318643.01	0	1065328789	0	0	416867787.1	0	0	0	46318643.01	0	0	0	0	46318643.01	0	0	0	46318643.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92637286.02	0	0	138955929	0	0	972691503.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138955929	9171091316	0	416867787.1	2547525366	0	0	0	0	0	0	0	0	0	2362250794	0	0	0	509505073.1	0	0	92637286.02	0	0	0	0	0	0	0	0	1250603361	0	0	0	0	10606969249	0	0	0	0	0	694779645.2	0	0	0	0	0	0	0	0	880054217.2	0	0	0	0	0	0	0
13.1	0	0	0	0	277714154.8	0	0	2591998778	0	0	0	0	0	0	0	2129141854	0	0	5230283249	370285539.8	1805142006	46285692.47	1203428004	277714154.8	92571384.94	0	0	0	0	0	0	0	0	0	3980569553	46285692.47	740571079.6	0	46285692.47	416571232.2	0	0	92571384.94	231428462.4	0	0	0	0	231428462.4	462856924.7	0	0	0	0	0	0	0	0	0	0	0	9257138494	0	0	46285692.47	0	416571232.2	0	0	971999541.9	0	0	0	0	0	92571384.94	0	0	0	0	0	0	92571384.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185142769.9	0	0	231428462.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3702855398	0	277714154.8	1897713391	0	0	0	46285692.47	0	0	0	0	0	879428157	0	0	0	185142769.9	0	0	46285692.47	0	0	0	0	0	0	0	0	185142769.9	0	0	0	0	3841712475	0	0	0	0	0	555428309.7	0	0	0	0	0	0	0	0	509142617.2	0	0	0	0	0	0	0
13.11	0	0	0	0	324154367.1	0	0	2500619403	0	0	0	0	0	0	0	4167699005	0	0	5232777640	277846600.4	2871081537	46307766.73	2963697071	602000967.4	0	0	0	0	0	0	0	0	0	0	4584468906	0	1296617468	92615533.45	138923300.2	185231066.9	0	0	138923300.2	185231066.9	0	46307766.73	0	0	370462133.8	740924267.6	0	0	0	0	0	0	0	46307766.73	0	0	0	12317865949	0	0	0	0	1574464069	0	0	1667079602	0	0	0	46307766.73	0	138923300.2	0	0	92615533.45	0	0	46307766.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92615533.45	0	0	138923300.2	0	0	231538833.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9632015479	0	509385434	5418008707	0	0	0	46307766.73	0	0	0	0	0	1157694168	0	0	0	370462133.8	0	0	46307766.73	0	0	0	0	0	0	0	0	185231066.9	0	0	0	0	6575702875	0	0	0	0	0	926155334.5	0	0	0	46307766.73	0	0	0	0	787232034.4	0	0	0	0	0	0	0
13.12	0	0	0	0	277826746.1	0	0	7732844433	0	0	0	0	0	0	0	2731963003	46304457.69	0	8149584553	648262407.6	3333920953	46304457.69	2361527342	138913373.1	138913373.1	0	0	0	0	0	0	0	0	0	7455017687	0	1435438188	46304457.69	324131203.8	694566865.3	0	0	46304457.69	185217830.7	0	0	0	0	324131203.8	694566865.3	0	0	0	0	0	0	0	46304457.69	0	0	0	17225258259	46304457.69	0	46304457.69	0	1713264934	0	0	1389133731	0	0	0	0	0	0	0	0	0	0	0	46304457.69	92608915.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509349034.5	0	0	463044576.9	0	92608915.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5741752753	0	833480238.3	3148703123	0	0	0	0	0	46304457.69	0	0	0	1759569392	0	0	0	46304457.69	0	0	46304457.69	0	0	0	0	0	0	0	0	509349034.5	0	0	0	0	4815663599	0	0	0	0	0	1574351561	0	0	0	0	0	0	0	0	1481742646	0	0	0	0	0	0	0
13.13	0	0	0	0	509492599.2	0	0	4261210829	0	0	0	0	0	0	46317509.01	7827659023	0	0	5511783573	787397653.2	3983305775	185270036.1	5141243501	1296890252	0	0	0	0	0	0	0	0	0	0	10236169492	185270036.1	1945335379	92635018.03	185270036.1	1621112816	0	0	46317509.01	833715162.3	0	0	0	0	370540072.1	1528477797	92635018.03	0	0	0	0	0	0	0	0	0	0	28994760643	46317509.01	0	277905054.1	0	3288543140	0	0	3010638086	0	0	0	0	0	370540072.1	0	0	46317509.01	0	0	138952527	370540072.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185270036.1	0	0	741080144.2	0	0	324222563.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138952527	20287068948	0	1574795306	8615056677	0	0	0	0	0	46317509.01	0	0	0	1018985198	92635018.03	46317509.01	0	92635018.03	0	0	0	0	0	0	0	0	0	0	0	741080144.2	0	0	0	0	10884614618	0	0	0	0	0	2130605415	0	0	0	46317509.01	0	0	0	0	787397653.2	0	0	0	0	0	0	0
13.14	0	0	0	0	185108440.4	0	46277110.1	2175024175	0	0	0	0	0	0	0	1064373532	0	0	3378229037	323939770.7	1064373532	46277110.1	879265091.9	138831330.3	92554220.2	0	0	0	0	0	0	0	0	0	2082469954	46277110.1	555325321.2	92554220.2	0	231385550.5	0	0	0	92554220.2	0	0	0	0	46277110.1	462771101	0	0	0	0	0	0	0	0	0	0	0	5738361652	46277110.1	0	0	0	416493990.9	0	0	509048211.1	0	0	0	0	0	46277110.1	0	0	0	0	0	92554220.2	92554220.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46277110.1	0	0	185108440.4	0	0	138831330.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46277110.1	3054289266	0	370216880.8	1434590413	0	0	0	46277110.1	0	92554220.2	0	0	0	462771101	0	0	0	46277110.1	0	0	0	0	0	0	0	0	0	0	0	46277110.1	0	0	0	0	2776626606	0	0	0	0	0	323939770.7	0	0	0	46277110.1	0	0	0	0	323939770.7	0	0	0	0	0	0	0
13.15	0	0	0	0	509411549.7	0	46310140.88	7687483386	0	0	0	0	0	0	0	16254859450	0	0	16717960859	1204063663	18338815789	185240563.5	11484914939	1528234649	231550704.4	0	0	0	0	0	0	0	0	0	20052291002	416791267.9	5047805356	324170986.2	926202817.7	3565880848	0	0	92620281.77	1435614367	0	0	0	0	1250373804	2593367889	0	0	0	0	0	0	0	0	0	0	0	53951314128	92620281.77	0	138930422.6	0	5788767610	0	0	5510906765	0	0	0	92620281.77	0	92620281.77	0	0	231550704.4	0	0	46310140.88	555721690.6	46310140.88	46310140.88	0	0	0	0	0	0	0	0	0	0	0	0	185240563.5	0	0	926202817.7	0	0	555721690.6	0	185240563.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324170986.2	45291317783	0	7687483386	18014644803	0	0	0	231550704.4	0	185240563.5	0	0	0	4538393806	0	0	0	555721690.6	0	46310140.88	138930422.6	0	0	0	46310140.88	0	0	0	0	3380640284	0	0	0	0	27508223684	46310140.88	0	0	0	0	4677324229	0	0	0	0	0	0	0	0	2408127326	0	0	0	0	0	0	0
13.16	0	0	0	0	324228028.5	0	0	3149643705	0	0	0	0	0	0	0	3057007126	0	0	5002375297	416864608.1	2501187648	92636579.57	1760095012	370546318.3	185273159.1	0	0	0	0	0	0	0	0	0	3937054632	92636579.57	1296912114	46318289.79	138954869.4	370546318.3	0	0	0	277909738.7	0	0	0	0	92636579.57	602137767.2	0	0	0	0	0	0	0	0	0	0	0	8290973872	0	0	0	0	1296912114	0	0	1899049881	0	0	0	0	0	46318289.79	0	0	92636579.57	0	0	0	92636579.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92636579.57	0	0	277909738.7	0	0	509501187.6	0	46318289.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46318289.79	8013064133	0	787410926.4	2269596200	0	0	0	0	0	46318289.79	46318289.79	0	0	2038004751	0	0	0	92636579.57	0	0	0	0	0	0	0	0	0	0	0	1111638955	0	0	0	0	6206650831	0	0	0	0	0	1065320665	0	0	0	0	0	0	0	0	416864608.1	0	0	0	0	0	0	0
13.17	0	0	0	0	601969489.7	0	0	1852213814	0	0	0	0	0	0	0	7084717840	0	0	4399007809	370442762.9	4630534536	92610690.72	3148763484	416748108.2	0	0	0	0	0	0	0	0	0	0	3102458139	0	1389160361	277832072.2	509358798.9	1065022943	0	0	0	1111328289	0	0	0	0	324137417.5	926106907.2	0	0	0	0	0	0	0	0	0	0	0	11113282886	0	0	0	0	787190871.1	0	0	694580180.4	0	0	0	0	0	138916036.1	0	0	0	0	0	0	46305345.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138916036.1	0	0	370442762.9	0	46305345.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463053453.6	18938886252	0	92610690.72	7871908711	0	0	0	138916036.1	0	92610690.72	0	0	0	2732015376	0	0	0	46305345.36	0	0	46305345.36	0	0	0	0	0	0	0	0	926106907.2	0	0	0	0	7084717840	0	0	0	0	0	787190871.1	0	0	0	0	0	0	0	0	463053453.6	0	0	0	0	0	0	0
13.18	0	0	0	0	555741017	0	0	7734062486	0	0	0	0	0	0	0	6066839435	0	0	8521362260	787299774	7780374238	138935254.2	4121745876	324182259.9	46311751.41	0	0	0	0	0	0	0	0	0	7826685989	0	1620911299	416805762.7	370494011.3	1018858531	0	0	46311751.41	694676271.2	0	0	0	0	463117514.1	926235028.3	0	0	0	0	0	0	0	0	0	0	0	16996412769	0	0	0	0	1713534802	0	0	1667223051	0	0	0	0	0	231558757.1	0	46311751.41	92623502.83	0	0	0	138935254.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92623502.83	0	0	370494011.3	0	0	185247005.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92623502.83	13152537402	0	1204105537	6020527684	0	0	0	324182259.9	0	185247005.7	0	0	0	3102887345	0	0	0	0	0	0	231558757.1	0	0	0	0	0	0	0	0	1111482034	0	0	0	0	6066839435	0	0	0	0	0	1620911299	0	0	0	0	0	0	0	0	694676271.2	0	0	0	0	0	0	0
